Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
423.3618,C15784,M+Na[1+],9.11,0.00202353323004445,EC000187
439.3337,C15784,M+K[1+],7.9,0.000423533229991335,EC000183
469.36568,C15784,M+HCOONa[1+],7.87,0.000503533230016728,EC000183
469.3657,C15784,M+HCOONa[1+],7.95,0.000523533230023077,EC000183
485.339,C15784,M+HCOOK[1+],7.64,7.64667699968413e-05,EC000183
485.3395,C15784,M+HCOOK[1+],7.71,0.000423533229991335,EC000183
485.3403,C15784,M+HCOOK[1+],7.84,0.00122353323001789,EC000183
397.3465,C15808,M-HCOOH+H[1+],7.16,7.64667699968413e-05,EC000424
397.3466,C15808,M-HCOOH+H[1+],5.57,2.35332300349e-05,EC000424
397.34661,C15808,M-HCOOH+H[1+],7.33,3.35332300096525e-05,EC000424
397.3467,C15808,M-HCOOH+H[1+],7.65,0.000123533230009798,EC000424
399.3615,C15808,M-CO2+H[1+],6.66,0.000676466770016759,EC000424
399.3616,C15808,M-CO2+H[1+],5.98,0.000576466769985018,EC000424
399.3622,C15808,M-CO2+H[1+],7.39,2.35332299780566e-05,EC000424
415.3569,C15808,M-CO+H[1+],7.88,7.64667699968413e-05,EC000424
415.357,C15808,M-CO+H[1+],7.64,2.35332300349e-05,EC000424
415.3571,C15808,M-CO+H[1+],5.91,0.000123533230009798,EC000424
415.35718,C15808,M-CO+H[1+],6.25,0.000203533230035191,EC000424
415.3572,C15808,M-CO+H[1+],6.88,0.000223533229984696,EC000424
425.3393,C15808,M-H2O+H[1+],7.15,0.00207646677000639,EC000424
425.3394,C15808,M-H2O+H[1+],5.73,0.00197646676997465,EC000424
425.3395,C15808,M-H2O+H[1+],5.58,0.00187646676999975,EC000424
425.3403,C15808,M-H2O+H[1+],6.32,0.00107646676997319,EC000424
425.341,C15808,M-H2O+H[1+],5.34,0.000376466769978379,EC000424
425.3411,C15808,M-H2O+H[1+],6.77,0.000276466770003481,EC000424
425.34113,C15808,M-H2O+H[1+],5.11,0.000246466769965537,EC000424
425.3412,C15808,M-H2O+H[1+],4.82,0.000176466769971739,EC000424
425.3414,C15808,M-H2O+H[1+],6.18,2.35332300349e-05,EC000424
425.342,C15808,M-H2O+H[1+],3.79,0.000623533229997975,EC000424
443.35,C15808,M+H[1+],5.18,0.00197646676997465,EC000424
443.3501,C15808,M+H[1+],6.44,0.00187646676999975,EC000424
443.35011,C15808,M+H[1+],6.82,0.001866466770025,EC000424
443.3503,C15808,M+H[1+],5.34,0.00167646676999311,EC000424
443.35035,C15808,M+H[1+],5.07,0.00162646677000566,EC000424
443.3513,C15808,M+H[1+],4.57,0.000676466770016759,EC000424
443.3516,C15808,M+H[1+],4.82,0.000376466769978379,EC000424
443.3517,C15808,M+H[1+],4.05,0.000276466770003481,EC000424
443.35173,C15808,M+H[1+],4.35,0.00024646677002238,EC000424
443.3519,C15808,M+H[1+],4.18,7.64667699968413e-05,EC000424
443.3525,C15808,M+H[1+],3.96,0.000523533230023077,EC000424
443.3528,C15808,M+H[1+],6.11,0.000823533230004614,EC000424
461.3608,C15808,M+H2O+H[1+],7.6,0.00177646677002485,EC000424
461.3617,C15808,M+H2O+H[1+],7.35,0.000876466770023399,EC000424
461.3624,C15808,M+H2O+H[1+],5.34,0.000176466770028583,EC000424
461.36241,C15808,M+H2O+H[1+],4.46,0.000166466769996987,EC000424
461.3625,C15808,M+H2O+H[1+],4.35,7.64667699968413e-05,EC000424
461.3626,C15808,M+H2O+H[1+],4.83,2.35332299780566e-05,EC000424
461.36263,C15808,M+H2O+H[1+],5.89,5.35332300160007e-05,EC000424
461.3629,C15808,M+H2O+H[1+],5.59,0.000323533230016437,EC000424
461.363,C15808,M+H2O+H[1+],4.03,0.000423533229991335,EC000424
461.3634,C15808,M+H2O+H[1+],6.47,0.000823533230004614,EC000424
461.3635,C15808,M+H2O+H[1+],3.98,0.000923533229979512,EC000424
465.334,C15808,M+Na[1+],4.58,2.35332300349e-05,EC000424
465.3342,C15808,M+Na[1+],4.19,0.000223533230041539,EC000424
465.3343,C15808,M+Na[1+],5.25,0.000323533230016437,EC000424
465.335,C15808,M+Na[1+],6.9,0.00102353323001125,EC000424
465.3353,C15808,M+Na[1+],7.85,0.00132353323004963,EC000424
465.3359,C15808,M+Na[1+],7.82,0.00192353323001271,EC000424
481.3075,C15808,M+K[1+],3.45,2.35332299780566e-05,EC000424
481.3081,C15808,M+K[1+],4.58,0.000623533229997975,EC000424
481.3082,C15808,M+K[1+],4.18,0.000723533229972873,EC000424
501.3082,C15808,M+NaCl[1+],3.72,0.00237646676998793,EC000424
511.3382,C15808,M+HCOONa[1+],4.27,0.00117646677000494,EC000424
511.3389,C15808,M+HCOONa[1+],3.9,0.000476466769953277,EC000424
511.3397,C15808,M+HCOONa[1+],4.01,0.000323533230016437,EC000424
511.3409,C15808,M+HCOONa[1+],4.03,0.00152353322999943,EC000424
511.3411,C15808,M+HCOONa[1+],3.89,0.00172353323000607,EC000424
511.3413,C15808,M+HCOONa[1+],3.97,0.00192353323001271,EC000424
511.3414,C15808,M+HCOONa[1+],3.74,0.00202353323004445,EC000424
369.3514,C15816,M-CO+H[1+],11.89,7.64667699968413e-05,EC000420
369.35141,C15816,M-CO+H[1+],12.19,6.64667700220889e-05,EC000420
369.3515,C15816,M-CO+H[1+],7.63,2.35332299780566e-05,EC000421
369.35152,C15816,M-CO+H[1+],12.52,4.35332299844049e-05,EC000420
369.3516,C15816,M-CO+H[1+],7.35,0.000123533230009798,EC000421
379.336,C15816,M-H2O+H[1+],11.5,0.000123533230009798,EC000420
379.3366,C15816,M-H2O+H[1+],11.9,0.000723533229972873,EC000420
397.3465,C15816,M+H[1+],7.16,2.35332299780566e-05,EC000421
397.3466,C15816,M+H[1+],5.57,0.000123533230009798,EC000422
397.34661,C15816,M+H[1+],7.33,0.00013353322998455,EC000421
397.3467,C15816,M+H[1+],7.65,0.000223533229984696,EC000421
415.3569,C15816,M+H2O+H[1+],7.88,0.000176466770028583,EC000421
415.357,C15816,M+H2O+H[1+],7.64,7.64667699968413e-05,EC000421
415.3572,C15816,M+H2O+H[1+],6.88,0.000123533229952955,EC000421
419.328,C15816,M+Na[1+],7.31,0.00047646677001012,EC000421
419.3285,C15816,M+Na[1+],7.17,2.35332300349e-05,EC000421
419.3286,C15816,M+Na[1+],6.94,0.000123533230009798,EC000421
419.3305,C15816,M+Na[1+],4.08,0.00202353322998761,EC000423
435.3022,C15816,M+K[1+],7.42,0.000223533229984696,EC000421
435.3024,C15816,M+K[1+],7.18,0.000423533229934492,EC000421
435.3025,C15816,M+K[1+],7.31,0.000523533229966233,EC000421
435.3028,C15816,M+K[1+],6.94,0.00082353322994777,EC000421
465.3342,C15816,M+HCOONa[1+],4.19,0.000323533230016437,EC000423
465.335,C15816,M+HCOONa[1+],6.9,0.00112353322998615,EC000421
465.3353,C15816,M+HCOONa[1+],7.85,0.00142353323002453,EC000421
465.3359,C15816,M+HCOONa[1+],7.82,0.00202353322998761,EC000421
481.3082,C15816,M+HCOOK[1+],4.18,0.000423533229991335,EC000423
397.3827,C15915,M-H2O+H[1+],11.99,0.000176466769971739,EC000174
397.38277,C15915,M-H2O+H[1+],11.33,0.000106466769977942,EC000175
397.3828,C15915,M-H2O+H[1+],6.76,7.64667699968413e-05,EC000176
397.38282,C15915,M-H2O+H[1+],12.29,5.6466769990493e-05,EC000174
397.38283,C15915,M-H2O+H[1+],7.33,4.64667699588972e-05,EC000176
397.38289,C15915,M-H2O+H[1+],12.51,1.35332300033042e-05,EC000174
397.382894,C15915,M-H2O+H[1+],12.61,1.75332300500486e-05,EC000174
397.3829,C15915,M-H2O+H[1+],8.16,2.35332300349e-05,EC000176
397.38291,C15915,M-H2O+H[1+],11.19,3.35332300096525e-05,EC000175
397.38294,C15915,M-H2O+H[1+],7.59,6.35332300475966e-05,EC000176
397.38295,C15915,M-H2O+H[1+],8.86,7.3533230022349e-05,EC000177
397.38299,C15915,M-H2O+H[1+],10.16,0.000113533230035046,EC000178
397.383,C15915,M-H2O+H[1+],7.85,0.000123533230009798,EC000176
397.3831,C15915,M-H2O+H[1+],11,0.000223533230041539,EC000175
397.38317,C15915,M-H2O+H[1+],10.83,0.000293533230035337,EC000175
397.3838,C15915,M-H2O+H[1+],6.49,0.000923533230036355,EC000176
415.3934,C15915,M+H[1+],8.16,7.64667699968413e-05,EC000176
415.394,C15915,M+H[1+],7.89,0.000523533230023077,EC000176
415.3941,C15915,M+H[1+],9.43,0.000623533229997975,EC000179
415.3942,C15915,M+H[1+],8.97,0.000723533230029716,EC000177
416.3974,C15915,M(C13)+H[1+],6.69,0.000523533230023077,EC000176
437.3754,C15915,M+Na[1+],8.16,7.64667699968413e-05,EC000176
437.3755,C15915,M+Na[1+],7.85,2.35332299780566e-05,EC000176
453.3493,C15915,M+K[1+],8.17,0.000323533230073281,EC000176
483.3808,C15915,M+HCOONa[1+],8.19,7.64667699399979e-05,EC000176
483.382,C15915,M+HCOONa[1+],7.85,0.00112353323004299,EC000176
499.3546,C15915,M+HCOOK[1+],8.2,0.000176466769971739,EC000176
499.3549,C15915,M+HCOOK[1+],7.85,0.000123533230009798,EC000176
205.195,C16300,M-C3H4O2+H[1+],4.07,7.64667700536847e-05,EC000425
205.1951,C16300,M-C3H4O2+H[1+],3.97,2.35332299496349e-05,EC000425
205.1952,C16300,M-C3H4O2+H[1+],4.51,0.000123533229952955,EC000425
205.1955,C16300,M-C3H4O2+H[1+],5.43,0.000423533229962914,EC000426
205.1956,C16300,M-C3H4O2+H[1+],4.67,0.000523533229966233,EC000425
231.2106,C16300,M-HCOOH+H[1+],4.39,0.000176466770028583,EC000425
231.21065,C16300,M-HCOOH+H[1+],3.97,0.000126466770041134,EC000425
231.21066,C16300,M-HCOOH+H[1+],4.07,0.00011646677003796,EC000425
233.2262,C16300,M-CO2+H[1+],7.64,0.000176466770028583,EC000427
233.2263,C16300,M-CO2+H[1+],4.52,7.6466770025263e-05,EC000425
233.22634,C16300,M-CO2+H[1+],4.33,3.64667700409882e-05,EC000425
233.226343,C16300,M-CO2+H[1+],4.63,3.34667700201408e-05,EC000425
233.2264,C16300,M-CO2+H[1+],4.45,2.35332299780566e-05,EC000425
233.2265,C16300,M-CO2+H[1+],4.1,0.000123533229952955,EC000425
249.2211,C16300,M-CO+H[1+],4.07,7.6466770025263e-05,EC000425
249.2212,C16300,M-CO+H[1+],4.48,2.35332299780566e-05,EC000425
249.22122,C16300,M-CO+H[1+],3.97,4.35332299559832e-05,EC000425
259.205,C16300,M-H2O+H[1+],4.08,0.000576466770041861,EC000425
259.2051,C16300,M-H2O+H[1+],4.23,0.00047646677001012,EC000425
259.2053,C16300,M-H2O+H[1+],4.84,0.000276466770003481,EC000425
259.2056,C16300,M-H2O+H[1+],4.66,2.35332299780566e-05,EC000425
277.2152,C16300,M+H[1+],8.03,0.00097646677005514,EC000427
277.2155,C16300,M+H[1+],4.84,0.000676466770016759,EC000425
277.2159,C16300,M+H[1+],6.38,0.000276466770060324,EC000428
277.216,C16300,M+H[1+],4.75,0.000176466770028583,EC000425
277.2161,C16300,M+H[1+],5.81,7.64667700536847e-05,EC000426
277.21612,C16300,M+H[1+],5.55,5.64667700473365e-05,EC000426
277.2162,C16300,M+H[1+],7.36,2.35332299780566e-05,EC000427
277.2164,C16300,M+H[1+],4.45,0.000223533229984696,EC000425
277.2165,C16300,M+H[1+],7.85,0.000323533229959594,EC000427
277.2166,C16300,M+H[1+],6.12,0.000423533229991335,EC000428
277.2168,C16300,M+H[1+],4.23,0.000623533229941131,EC000425
277.2169,C16300,M+H[1+],9.36,0.000723533229972873,EC000429
295.2259,C16300,M+H2O+H[1+],4.57,0.000876466770023399,EC000425
295.22599,C16300,M+H2O+H[1+],4.2,0.000786466770023253,EC000425
295.2267,C16300,M+H2O+H[1+],3.93,7.64667700536847e-05,EC000425
295.22678,C16300,M+H2O+H[1+],3.66,3.53322997170835e-06,EC000425
345.2041,C16300,M+HCOONa[1+],3.86,0.000523533229966233,EC000425
345.2047,C16300,M+HCOONa[1+],3.93,0.00112353322998615,EC000425
345.2053,C16300,M+HCOONa[1+],4.21,0.00172353323000607,EC000425
361.1773,C16300,M+HCOOK[1+],4.31,0.000176466770028583,EC000425
361.1777,C16300,M+HCOOK[1+],4.13,0.000223533229984696,EC000425
361.17773,C16300,M+HCOOK[1+],4.03,0.000253533229965797,EC000425
311.2204,C16321,M+H[1+],3.7,0.00127646677003668,EC000266
311.2208,C16321,M+H[1+],3.93,0.000876466770023399,EC000266
311.2215,C16321,M+H[1+],3.6,0.000176466770028583,EC000266
329.2313,C16321,M+H2O+H[1+],3.87,0.00097646677005514,EC000266
329.2323,C16321,M+H2O+H[1+],3.8,2.35332299780566e-05,EC000266
333.2028,C16321,M+Na[1+],4.14,0.000876466770023399,EC000266
333.2041,C16321,M+Na[1+],3.93,0.000423533229934492,EC000266
333.2046,C16321,M+Na[1+],4.03,0.000923533229979512,EC000266
349.1769,C16321,M+K[1+],3.9,0.000276466770003481,EC000266
369.1821,C16321,M+NaCl[1+],3.99,0.00182353322998097,EC000266
1080.2966,C16330,M+Na[1+],4.24,0.00392353322990857,EC000430
998.2885,C16331,M-H2O+H[1+],9.65,0.000976466770111983,EC000431
473.2165,C16543,M-HCOOH+H[1+],6.22,0.00187646676999975,EC000432
541.2039,C16543,M+Na[1+],6.22,0.00187646676999975,EC000432
258.1495,C16576,M-CO+H[1+],3.3,0.000723533229972873,EC000141
269.117,C16576,M-NH3+H[1+],3.32,0.000276466770003481,EC000141
286.1437,C16576,M+H[1+],3.69,7.64667699968413e-05,EC000142
286.1438,C16576,M+H[1+],3.26,2.35332299780566e-05,EC000141
304.1542,C16576,M+H2O+H[1+],3.32,0.000176466770028583,EC000141
308.1256,C16576,M+Na[1+],3.69,0.000176466770028583,EC000142
324.0996,C16576,M+K[1+],3.69,0.000323533230016437,EC000142
263.0682,C16633,M+H[1+],3.28,0.000823533230004614,EC000433
515.2629,C16641,M-C3H4O2+H[1+],3.99,0.00237646676998793,EC000434
569.2759,C16641,M-H2O+H[1+],4.82,0.000123533229952955,EC000435
587.286,C16641,M+H[1+],3.76,0.000376466770035222,EC000434
587.2863,C16641,M+H[1+],4.55,7.64667699968413e-05,EC000435
587.2864,C16641,M+H[1+],3.62,2.35332299780566e-05,EC000434
587.2865,C16641,M+H[1+],3.66,0.000123533230066641,EC000434
587.2869,C16641,M+H[1+],3.18,0.000523533229966233,EC000434
588.2906,C16641,M(C13)+H[1+],3.9,0.000823533230004614,EC000434
605.2953,C16641,M+H2O+H[1+],3.76,0.00167646676993627,EC000434
605.2956,C16641,M+H2O+H[1+],3.72,0.00137646676989789,EC000434
605.2968,C16641,M+H2O+H[1+],3.34,0.000176466769971739,EC000434
609.2678,C16641,M+Na[1+],3.66,0.000576466769985018,EC000434
609.2682,C16641,M+Na[1+],3.95,0.000176466769971739,EC000434
278.1902,C16659,M+H[1+],3.48,0.000176466770028583,EC000436
326.2113,C16662,M+H[1+],3.07,0.000176466770028583,EC000437
245.1903,C16677,M-C3H4O2+H[1+],4.49,0.000323533229988016,EC000438
271.2044,C16677,M-HCOOH+H[1+],4.3,0.00127646676997983,EC000438
271.2059,C16677,M-HCOOH+H[1+],4.49,0.000223533229984696,EC000438
273.221,C16677,M-CO2+H[1+],4.32,0.000276466770003481,EC000438
273.2211,C16677,M-CO2+H[1+],4.48,0.000176466770028583,EC000438
273.22113,C16677,M-CO2+H[1+],4.07,0.000146466769990639,EC000438
273.2212,C16677,M-CO2+H[1+],3.82,7.64667699968413e-05,EC000438
273.2216,C16677,M-CO2+H[1+],4.81,0.000323533230016437,EC000439
289.2154,C16677,M-CO+H[1+],4.35,0.000676466770016759,EC000438
289.21617,C16677,M-CO+H[1+],3.81,9.35332299718539e-05,EC000438
289.2163,C16677,M-CO+H[1+],3.67,0.000223533229984696,EC000438
299.1999,C16677,M-H2O+H[1+],4.97,0.000576466769985018,EC000439
299.2001,C16677,M-H2O+H[1+],4.07,0.000376466769978379,EC000438
299.20018,C16677,M-H2O+H[1+],3.78,0.000296466770009829,EC000438
299.2006,C16677,M-H2O+H[1+],4.19,0.000123533230009798,EC000438
299.20066,C16677,M-H2O+H[1+],3.16,0.000183533230028843,EC000440
317.2105,C16677,M+H[1+],3.66,0.000576466769985018,EC000438
339.1929,C16677,M+Na[1+],3.98,0.000176466769971739,EC000438
339.1931,C16677,M+Na[1+],4.34,2.35332300349e-05,EC000438
245.1903,C16679,M-C3H4O2+H[1+],4.49,0.000323533229988016,EC000438
271.2044,C16679,M-HCOOH+H[1+],4.3,0.00127646676997983,EC000438
271.2059,C16679,M-HCOOH+H[1+],4.49,0.000223533229984696,EC000438
273.221,C16679,M-CO2+H[1+],4.32,0.000276466770003481,EC000438
273.2211,C16679,M-CO2+H[1+],4.48,0.000176466770028583,EC000438
273.22113,C16679,M-CO2+H[1+],4.07,0.000146466769990639,EC000438
273.2212,C16679,M-CO2+H[1+],3.82,7.64667699968413e-05,EC000438
273.2216,C16679,M-CO2+H[1+],4.81,0.000323533230016437,EC000439
289.2154,C16679,M-CO+H[1+],4.35,0.000676466770016759,EC000438
289.21617,C16679,M-CO+H[1+],3.81,9.35332299718539e-05,EC000438
289.2163,C16679,M-CO+H[1+],3.67,0.000223533229984696,EC000438
299.1999,C16679,M-H2O+H[1+],4.97,0.000576466769985018,EC000439
299.2001,C16679,M-H2O+H[1+],4.07,0.000376466769978379,EC000438
299.20018,C16679,M-H2O+H[1+],3.78,0.000296466770009829,EC000438
299.2006,C16679,M-H2O+H[1+],4.19,0.000123533230009798,EC000438
299.20066,C16679,M-H2O+H[1+],3.16,0.000183533230028843,EC000440
317.2105,C16679,M+H[1+],3.66,0.000576466769985018,EC000438
339.1929,C16679,M+Na[1+],3.98,0.000176466769971739,EC000438
339.1931,C16679,M+Na[1+],4.34,2.35332300349e-05,EC000438
245.1903,C16680,M-C3H4O2+H[1+],4.49,0.000323533229988016,EC000438
271.2044,C16680,M-HCOOH+H[1+],4.3,0.00127646676997983,EC000438
271.2059,C16680,M-HCOOH+H[1+],4.49,0.000223533229984696,EC000438
273.221,C16680,M-CO2+H[1+],4.32,0.000276466770003481,EC000438
273.2211,C16680,M-CO2+H[1+],4.48,0.000176466770028583,EC000438
273.22113,C16680,M-CO2+H[1+],4.07,0.000146466769990639,EC000438
273.2212,C16680,M-CO2+H[1+],3.82,7.64667699968413e-05,EC000438
273.2216,C16680,M-CO2+H[1+],4.81,0.000323533230016437,EC000439
289.2154,C16680,M-CO+H[1+],4.35,0.000676466770016759,EC000438
289.21617,C16680,M-CO+H[1+],3.81,9.35332299718539e-05,EC000438
289.2163,C16680,M-CO+H[1+],3.67,0.000223533229984696,EC000438
299.1999,C16680,M-H2O+H[1+],4.97,0.000576466769985018,EC000439
299.2001,C16680,M-H2O+H[1+],4.07,0.000376466769978379,EC000438
299.20018,C16680,M-H2O+H[1+],3.78,0.000296466770009829,EC000438
299.2006,C16680,M-H2O+H[1+],4.19,0.000123533230009798,EC000438
299.20066,C16680,M-H2O+H[1+],3.16,0.000183533230028843,EC000440
317.2105,C16680,M+H[1+],3.66,0.000576466769985018,EC000438
339.1929,C16680,M+Na[1+],3.98,0.000176466769971739,EC000438
339.1931,C16680,M+Na[1+],4.34,2.35332300349e-05,EC000438
285.2212,C16681,M+H[1+],4.04,7.64667699968413e-05,EC00057
303.2313,C16681,M+H2O+H[1+],3.69,0.000576466770041861,EC00057
303.2316,C16681,M+H2O+H[1+],3.85,0.000276466770003481,EC00057
303.23178,C16681,M+H2O+H[1+],4.05,9.64667700031896e-05,EC00057
307.2033,C16681,M+Na[1+],4.1,2.35332299780566e-05,EC00057
353.208,C16681,M+HCOONa[1+],4.17,0.000676466769959916,EC00057
353.2086,C16681,M+HCOONa[1+],3.88,7.64667699968413e-05,EC00057
353.2087,C16681,M+HCOONa[1+],4.03,2.35332300349e-05,EC00057
369.1821,C16681,M+HCOOK[1+],3.99,0.00047646677001012,EC00057
381.3154,C17331,M-H4O2+H[1+],4.59,0.000323533230016437,EC000166
399.3256,C17331,M-H2O+H[1+],4.55,7.64667699968413e-05,EC000166
399.3258,C17331,M-H2O+H[1+],4.12,0.000123533230009798,EC000166
399.3259,C17331,M-H2O+H[1+],4.46,0.000223533229984696,EC000166
399.32596,C17331,M-H2O+H[1+],6.04,0.000283533230003741,EC000166
417.3361,C17331,M+H[1+],5.01,0.000176466770028583,EC000166
417.3363,C17331,M+H[1+],4.54,2.35332299780566e-05,EC000166
417.33634,C17331,M+H[1+],5.33,6.35332299907532e-05,EC000166
417.3364,C17331,M+H[1+],4.06,0.000123533230009798,EC000166
417.33643,C17331,M+H[1+],7.3,0.000153533229990899,EC000167
417.33645,C17331,M+H[1+],4.11,0.000173533229997247,EC000166
417.33649,C17331,M+H[1+],5.13,0.000213533230009944,EC000166
417.3366,C17331,M+H[1+],6.01,0.000323533229959594,EC000166
417.3371,C17331,M+H[1+],4.81,0.000823533230004614,EC000166
435.3471,C17331,M+H2O+H[1+],4.06,0.000223533229984696,EC000166
435.3472,C17331,M+H2O+H[1+],3.93,0.000323533229959594,EC000166
435.3473,C17331,M+H2O+H[1+],5.67,0.000423533229991335,EC000166
439.3164,C17331,M+Na[1+],3.33,0.0018764667700566,EC000168
439.3168,C17331,M+Na[1+],3.9,0.00147646677004332,EC000166
439.3185,C17331,M+Na[1+],5.56,0.000223533229927853,EC000166
439.31858,C17331,M+Na[1+],5.94,0.000303533229953246,EC000166
439.3189,C17331,M+Na[1+],6.8,0.000623533229941131,EC000166
439.319,C17331,M+Na[1+],7.3,0.000723533229972873,EC000167
439.3191,C17331,M+Na[1+],4.99,0.00082353322994777,EC000166
439.3194,C17331,M+Na[1+],5.47,0.00112353322992931,EC000166
439.3196,C17331,M+Na[1+],4.36,0.00132353322993595,EC000166
439.3199,C17331,M+Na[1+],4.5,0.00162353322997433,EC000166
455.2926,C17331,M+K[1+],7.29,0.000823533230004614,EC000167
455.2928,C17331,M+K[1+],5.48,0.00102353323001125,EC000166
475.2932,C17331,M+NaCl[1+],3.04,0.00167646676999311,EC000168
485.3238,C17331,M+HCOONa[1+],4.95,0.000123533230009798,EC000166
485.3246,C17331,M+HCOONa[1+],5.45,0.000923533229979512,EC000166
485.325,C17331,M+HCOONa[1+],4.03,0.00132353322999279,EC000166
485.3255,C17331,M+HCOONa[1+],3.89,0.00182353322998097,EC000166
485.3261,C17331,M+HCOONa[1+],3.05,0.00242353323000088,EC000168
381.3154,C17332,M-H4O2+H[1+],4.59,0.000323533230016437,EC000166
399.3256,C17332,M-H2O+H[1+],4.55,7.64667699968413e-05,EC000166
399.3258,C17332,M-H2O+H[1+],4.12,0.000123533230009798,EC000166
399.3259,C17332,M-H2O+H[1+],4.46,0.000223533229984696,EC000166
399.32596,C17332,M-H2O+H[1+],6.04,0.000283533230003741,EC000166
417.3361,C17332,M+H[1+],5.01,0.000176466770028583,EC000166
417.3363,C17332,M+H[1+],4.54,2.35332299780566e-05,EC000166
417.33634,C17332,M+H[1+],5.33,6.35332299907532e-05,EC000166
417.3364,C17332,M+H[1+],4.06,0.000123533230009798,EC000166
417.33643,C17332,M+H[1+],7.3,0.000153533229990899,EC000167
417.33645,C17332,M+H[1+],4.11,0.000173533229997247,EC000166
417.33649,C17332,M+H[1+],5.13,0.000213533230009944,EC000166
417.3366,C17332,M+H[1+],6.01,0.000323533229959594,EC000166
417.3371,C17332,M+H[1+],4.81,0.000823533230004614,EC000166
435.3471,C17332,M+H2O+H[1+],4.06,0.000223533229984696,EC000166
435.3472,C17332,M+H2O+H[1+],3.93,0.000323533229959594,EC000166
435.3473,C17332,M+H2O+H[1+],5.67,0.000423533229991335,EC000166
439.3164,C17332,M+Na[1+],3.33,0.0018764667700566,EC000168
439.3168,C17332,M+Na[1+],3.9,0.00147646677004332,EC000166
439.3185,C17332,M+Na[1+],5.56,0.000223533229927853,EC000166
439.31858,C17332,M+Na[1+],5.94,0.000303533229953246,EC000166
439.3189,C17332,M+Na[1+],6.8,0.000623533229941131,EC000166
439.319,C17332,M+Na[1+],7.3,0.000723533229972873,EC000167
439.3191,C17332,M+Na[1+],4.99,0.00082353322994777,EC000166
439.3194,C17332,M+Na[1+],5.47,0.00112353322992931,EC000166
439.3196,C17332,M+Na[1+],4.36,0.00132353322993595,EC000166
439.3199,C17332,M+Na[1+],4.5,0.00162353322997433,EC000166
455.2926,C17332,M+K[1+],7.29,0.000823533230004614,EC000167
455.2928,C17332,M+K[1+],5.48,0.00102353323001125,EC000166
475.2932,C17332,M+NaCl[1+],3.04,0.00167646676999311,EC000168
485.3238,C17332,M+HCOONa[1+],4.95,0.000123533230009798,EC000166
485.3246,C17332,M+HCOONa[1+],5.45,0.000923533229979512,EC000166
485.325,C17332,M+HCOONa[1+],4.03,0.00132353322999279,EC000166
485.3255,C17332,M+HCOONa[1+],3.89,0.00182353322998097,EC000166
485.3261,C17332,M+HCOONa[1+],3.05,0.00242353323000088,EC000168
381.3154,C17333,M-H4O2+H[1+],4.59,0.000323533230016437,EC000166
399.3256,C17333,M-H2O+H[1+],4.55,7.64667699968413e-05,EC000166
399.3258,C17333,M-H2O+H[1+],4.12,0.000123533230009798,EC000166
399.3259,C17333,M-H2O+H[1+],4.46,0.000223533229984696,EC000166
399.32596,C17333,M-H2O+H[1+],6.04,0.000283533230003741,EC000166
417.3361,C17333,M+H[1+],5.01,0.000176466770028583,EC000166
417.3363,C17333,M+H[1+],4.54,2.35332299780566e-05,EC000166
417.33634,C17333,M+H[1+],5.33,6.35332299907532e-05,EC000166
417.3364,C17333,M+H[1+],4.06,0.000123533230009798,EC000166
417.33643,C17333,M+H[1+],7.3,0.000153533229990899,EC000167
417.33645,C17333,M+H[1+],4.11,0.000173533229997247,EC000166
417.33649,C17333,M+H[1+],5.13,0.000213533230009944,EC000166
417.3366,C17333,M+H[1+],6.01,0.000323533229959594,EC000166
417.3371,C17333,M+H[1+],4.81,0.000823533230004614,EC000166
435.3471,C17333,M+H2O+H[1+],4.06,0.000223533229984696,EC000166
435.3472,C17333,M+H2O+H[1+],3.93,0.000323533229959594,EC000166
435.3473,C17333,M+H2O+H[1+],5.67,0.000423533229991335,EC000166
439.3164,C17333,M+Na[1+],3.33,0.0018764667700566,EC000168
439.3168,C17333,M+Na[1+],3.9,0.00147646677004332,EC000166
439.3185,C17333,M+Na[1+],5.56,0.000223533229927853,EC000166
439.31858,C17333,M+Na[1+],5.94,0.000303533229953246,EC000166
439.3189,C17333,M+Na[1+],6.8,0.000623533229941131,EC000166
439.319,C17333,M+Na[1+],7.3,0.000723533229972873,EC000167
439.3191,C17333,M+Na[1+],4.99,0.00082353322994777,EC000166
439.3194,C17333,M+Na[1+],5.47,0.00112353322992931,EC000166
439.3196,C17333,M+Na[1+],4.36,0.00132353322993595,EC000166
439.3199,C17333,M+Na[1+],4.5,0.00162353322997433,EC000166
455.2926,C17333,M+K[1+],7.29,0.000823533230004614,EC000167
455.2928,C17333,M+K[1+],5.48,0.00102353323001125,EC000166
475.2932,C17333,M+NaCl[1+],3.04,0.00167646676999311,EC000168
485.3238,C17333,M+HCOONa[1+],4.95,0.000123533230009798,EC000166
485.3246,C17333,M+HCOONa[1+],5.45,0.000923533229979512,EC000166
485.325,C17333,M+HCOONa[1+],4.03,0.00132353322999279,EC000166
485.3255,C17333,M+HCOONa[1+],3.89,0.00182353322998097,EC000166
485.3261,C17333,M+HCOONa[1+],3.05,0.00242353323000088,EC000168
361.3104,C17335,M-C3H4O2+H[1+],5.57,0.000223533229984696,EC000441
387.3256,C17335,M-HCOOH+H[1+],5.66,0.000276466770003481,EC000441
