m.z,rt,p.value,t.score
448.3865,6.98,0.00192817267384164,2.82845566666666
464.4097,6.98,0.768053810361459,-0.168498666666667
470.3686,6.98,0.333555252080159,-0.430965833333333
485.34,6.98,0.0362244002280717,-0.720537666666668
485.3599,6.98,0.570818912077865,-0.301286166666668
495.36,6.98,0.146460428938567,0.537617166666667
501.3341,6.98,0.561428032803889,-0.297011833333333
610.4672,6.98,0.57359413781018,0.3943165
621.4877,6.98,0.0241882982490649,-1.27516283333333
631.3973,6.98,0.845166257103457,0.117649833333335
698.4424,6.98,0.929878255348623,0.074863499999998
708.5773,6.98,0.104324019434283,0.771842666666667
481.3819,6.99,0.070199280433592,1.28724416666667
481.3932,6.99,0.0790367656578895,-0.972413500000002
499.3341,6.99,0.0200518735794716,0.679849166666665
519.2757,6.99,0.0806085265946607,0.608416499999999
675.5548,6.99,0.0465673607371135,-1.09873116666667
747.5885,6.99,0.871481355789213,0.0845369999999995
216.0953,7,0.0346924004987111,0.3828215
371.2581,7,0.0228417286957137,1.89352583333334
378.3725,7,0.930163355252504,-0.115806666666667
425.3784,7,0.736289977393008,0.175395999999997
493.3642,7,0.40342714017783,0.472666333333333
503.3015,7,0.165226545149899,0.300166666666668
657.5451,7,0.0358945827818968,2.01436166666667
692.4596,7,0.445828598588064,0.219229499999998
692.582,7,0.0231092743865641,2.10132916666667
698.5412,7,0.0958943699838085,1.3842225
727.5611,7,0.438638300011248,-0.4202735
387.3256,7.01,0.785256630335422,-0.3655335
404.3521,7.01,0.336468325496554,0.945512666666668
410.4,7.01,0.852333145845298,-0.089931166666668
425.2815,7.01,0.330414896514753,1.14101033333333
511.3759,7.01,0.429308573080021,1.02532316666667
593.4562,7.01,0.495193233335946,0.495787666666667
606.4773,7.01,0.501670145474472,0.738055500000001
342.336,7.02,0.910222826294203,0.0646163333333334
363.265,7.02,0.491135687940691,-0.472664500000001
439.3786,7.02,0.112529102467683,1.3726995
442.3879,7.02,0.120685041337854,1.08250633333333
453.4413,7.02,0.250257421369141,0.327675833333334
475.3315,7.02,0.0190890859503939,1.922903
487.3556,7.02,0.713177699920893,0.496977666666669
491.3056,7.02,0.0226076703790362,2.102599
525.392,7.02,0.982027018295307,-0.0384069999999998
604.4005,7.02,0.877705816554177,0.235117166666668
626.4428,7.02,0.0118170277788579,-1.23670116666667
638.5352,7.02,0.501531724593115,-0.633367833333333
216.0926,7.03,0.10268420937236,0.533836333333333
240.9706,7.03,0.380440329074986,-1.64080683333333
347.2916,7.03,0.898323588611917,-0.0813421666666677
380.3396,7.03,0.0454301068857305,1.967118
397.3672,7.03,0.145105599513723,0.831956666666665
471.3819,7.03,0.0319536183056385,0.808246999999999
520.4362,7.03,0.80381084858682,-0.178510666666669
564.4389,7.03,0.0002002997129258,2.29702583333333
604.4605,7.03,0.00393417485331168,-1.95340583333333
675.5163,7.03,0.661336277173925,0.411645166666669
691.49,7.03,0.500990820906309,0.398383666666667
729.5275,7.03,0.0524614382084297,1.62611816666667
325.3098,7.04,0.504074670872089,-0.349087166666667
414.3942,7.04,0.0479642567521335,1.339221
419.3497,7.04,0.264839005328213,0.546859499999998
435.3236,7.04,0.130248011667917,0.903497166666666
445.2597,7.04,0.230832901691256,1.35997116666666
451.2765,7.04,0.747025699823253,0.416915833333334
562.4499,7.04,0.0479606607639513,-1.05148616666667
595.4339,7.04,0.177579356018379,1.514424
670.5608,7.04,0.353293515315416,0.907441166666668
744.5236,7.04,0.118101121291436,-1.34207366666667
766.5054,7.04,0.176575503949802,1.14788366666667
305.3203,7.05,0.248329654677492,0.598587333333334
464.284,7.05,0.00126310576166644,3.25285316666667
522.392,7.05,0.0324431103806467,1.307238
579.4602,7.05,0.411670532272916,0.992712999999999
240.2685,7.06,0.803770226728067,0.345456666666665
257.211,7.06,0.0525365804048472,2.1914385
396.3343,7.06,0.677161144686088,0.2880625
409.3467,7.06,0.024557679985672,-0.982233166666668
416.41,7.06,0.0616270334003822,1.10006966666667
421.3654,7.06,0.0342401944298028,1.25314316666667
431.3521,7.06,0.0117479463117344,-1.14618383333334
433.287,7.06,0.956460726349138,-0.0413355000000005
437.3395,7.06,0.00088545465122247,1.93436916666667
451.3558,7.06,0.49893211888051,-0.287579500000001
457.389,7.06,0.165125726450749,1.40638866666667
463.3781,7.06,0.154247685703517,-0.532183000000001
474.4157,7.06,0.0688728657119664,2.07379683333333
477.4249,7.06,0.221299994585835,1.09367816666667
480.4046,7.06,0.373593483238878,-0.612407333333334
488.4311,7.06,0.13804328932419,1.4158775
495.3451,7.06,0.0246508063839847,1.37264466666667
515.4421,7.06,0.051909122511193,1.6750505
547.3583,7.06,0.220720136282264,1.43953483333333
594.5091,7.06,0.999629645108147,-0.00034383333333377
634.4481,7.06,0.0658611401731519,1.8254065
648.5191,7.06,0.0190075804953795,1.60218233333333
688.5506,7.06,0.0983766746130308,-0.949823666666668
692.4526,7.06,0.0870503219001181,1.01288933333333
708.5157,7.06,0.369542346915813,0.530987833333333
709.4793,7.06,0.925992769242057,0.0712388333333328
736.5488,7.06,0.0482268717198183,2.16268833333333
761.5494,7.06,0.103907492951445,-1.29027616666667
789.4969,7.06,0.284943019423347,0.962578166666667
935.7522,7.06,0.0564595595838633,2.2435185
951.7256,7.06,0.534001423300495,-0.830078333333332
216.0925,7.07,0.622767253570734,0.189832666666666
366.3731,7.07,0.671245344681219,0.272186333333333
399.3834,7.07,0.00580582447613708,1.59354783333333
417.3134,7.07,0.642872334450053,0.251367500000001
423.3727,7.07,0.394132914763272,0.913055166666666
453.385,7.07,0.273281802608104,1.533484
462.4307,7.07,0.513874010990706,-0.349991
467.3861,7.07,0.0208009529390439,-1.02559866666667
469.3079,7.07,0.676023536635484,0.610651333333334
483.3601,7.07,0.0411827309895626,-0.746693166666668
502.4467,7.07,0.0365889217248799,2.19784316666667
541.342,7.07,0.810072900602662,0.368382166666666
670.4668,7.07,0.0552440878119122,1.06589316666667
708.4264,7.07,0.887452176637408,0.140170166666665
708.5771,7.07,0.017549557773969,1.86541433333333
712.5483,7.07,0.594022920164425,-0.423072500000003
752.5815,7.07,0.79839455688209,-0.266772
930.7976,7.07,0.265703897199007,-1.20102016666667
479.3715,7.08,0.0972781025740793,1.176036
492.4415,7.08,0.702756749432029,0.286208833333333
513.3709,7.08,0.908104402706501,0.0826369999999992
588.4363,7.08,0.544594410392931,-0.747259999999998
659.4279,7.08,0.219220121498336,1.47559466666667
662.5365,7.08,0.0885376233366639,1.524956
784.534,7.08,0.847019910585543,-0.161254666666667
285.2422,7.09,0.288572132184129,0.588349166666666
355.2634,7.09,0.00241557893421249,-1.32423783333333
383.3676,7.09,0.979010210037595,-0.0190084999999998
460.399,7.09,0.877416367933442,0.148266333333332
485.3027,7.09,0.833388004315216,0.0956681666666667
497.3967,7.09,0.621369698256219,0.268290666666666
505.4002,7.09,0.432021822164339,1.03348933333334
524.4072,7.09,0.181537989319155,1.5015435
566.4546,7.09,0.00161133148112389,2.27524433333333
653.4751,7.09,0.0252745401424842,1.652428
669.4486,7.09,0.015205399228039,1.45830783333333
373.2742,7.1,0.0596038530364249,1.86231583333334
443.3308,7.1,0.081575926766533,1.07663583333333
455.3497,7.1,0.504736924244631,-0.513657500000001
469.3297,7.1,0.66126800587773,-0.173442833333334
470.3366,7.1,0.275342735333158,-0.345104333333334
473.3416,7.1,0.0199291516026305,-2.20896016666667
483.38,7.1,0.819531439481462,-0.201921666666666
495.3811,7.1,0.302780851877293,0.747024166666666
511.3553,7.1,0.283200881307578,0.669433166666666
534.452,7.1,0.0250466458867008,1.56028433333333
590.513,7.1,0.00901430807791122,2.43348066666667
592.5281,7.1,0.23611955288148,-0.773812833333333
601.5197,7.1,0.0937030913132726,1.09000816666667
606.4874,7.1,0.022742776257263,2.7204705
608.5038,7.1,0.633067860287249,-0.312115666666667
612.4358,7.1,0.479247919274295,0.852481333333334
623.5013,7.1,0.367115835393852,-0.607511500000002
639.4752,7.1,0.970459249148199,0.0332358333333347
644.8329,7.1,0.0483365946004036,0.810684333333333
647.485,7.1,0.972170723227706,0.0343916666666664
655.4336,7.1,0.516837227687157,-0.828214999999998
658.5052,7.1,0.240045051460011,1.37812366666667
673.5401,7.1,0.00943334112422958,-1.92334983333333
695.5215,7.1,0.0619042688798728,-1.19084083333334
717.5041,7.1,0.130065096747431,-0.717917833333333
749.5718,7.1,0.0229070555138832,-1.4204525
767.5816,7.1,0.0517360043953421,-1.27054866666667
784.6084,7.1,0.00328436679617617,-2.65108733333334
789.5637,7.1,0.0268308279492023,-1.40653466666667
879.5337,7.1,3.1652177592734E-05,2.85223266666667
325.3092,7.11,0.320054507683948,1.05817283333333
465.3704,7.11,0.453529291408024,-0.312194500000001
469.3436,7.11,0.762451762788311,-0.153468666666668
567.4396,7.11,0.960237176322599,-0.0418246666666669
570.3889,7.11,0.540797889847853,-0.596718333333334
583.4117,7.11,0.448842405069174,0.481501666666665
590.4546,7.11,0.0002002997129258,2.75146283333333
655.5296,7.11,0.0152690992145206,-1.3771805
666.4523,7.11,0.645394868965357,-0.209980666666669
714.5661,7.11,0.572482385503971,0.380487
811.5464,7.11,0.0183673655584745,1.76178116666667
397.3674,7.12,0.759486876411975,0.159703
433.3082,7.12,0.784408373711507,-0.312286333333332
437.3599,7.12,0.0380180241731635,1.09235916666667
449.2822,7.12,0.166066912992843,0.600227166666665
453.334,7.12,0.0792128809196514,0.731210333333333
453.3701,7.12,0.503936359200474,-0.194024
548.4075,7.12,0.00023616591694846,2.56349366666667
568.4267,7.12,0.200593947391663,0.740140833333333
580.5303,7.12,0.883318089139039,0.221380999999999
605.5132,7.12,0.383805152123333,0.565889666666666
649.5016,7.12,0.846228327798391,-0.129410166666668
650.4427,7.12,0.810072900602662,-0.148647166666666
680.5967,7.12,0.0298337047239331,1.69583166666667
756.5636,7.12,0.633067860287249,0.249875666666667
413.3772,7.13,0.976315907812237,-0.0194490000000014
415.3779,7.13,0.811921767981795,0.146478333333334
447.3469,7.13,0.892505879539178,-0.0429213333333335
469.3323,7.13,0.566307320446025,0.2684505
551.425,7.13,0.128939325285799,0.726020999999999
570.5469,7.13,0.225577893954499,-1.04499833333333
668.5241,7.13,0.896439818948675,0.0838946666666671
732.5764,7.13,0.766654565636927,-0.298364166666664
821.6988,7.13,0.562730014551807,0.2856735
837.7088,7.13,0.669807864144166,-0.228226999999999
367.3363,7.14,0.746970282027768,-0.210304333333336
385.1485,7.14,0.896788030877576,-0.0913691666666682
385.3263,7.14,0.21472253278047,0.779698166666666
385.3464,7.14,0.0237370356187322,-1.209265
387.3529,7.14,0.0175408024033424,-1.41496133333333
407.3283,7.14,0.0168763475762506,-1.06197366666667
409.3352,7.14,0.00770085487924669,-1.36069233333334
416.3886,7.14,0.0246508063839847,-1.12463983333333
418.3956,7.14,0.0911164851697777,1.50093083333333
423.3022,7.14,0.0310144873241114,-0.95501316666667
430.4042,7.14,0.253408691178091,-0.474507333333334
433.3662,7.14,0.282190854423994,1.22577266666667
443.3996,7.14,0.0128262552491781,-1.460245
458.4359,7.14,0.137688789866274,-1.23496283333333
475.3159,7.14,0.0517689378938924,1.5546015
484.4152,7.14,0.743559944509414,-0.216361000000001
592.4932,7.14,0.754960640107788,0.268966166666667
620.4107,7.14,0.0239561381936909,-0.973867000000002
636.3846,7.14,0.728647214867402,-0.21602616666667
644.8303,7.14,0.0721027819139453,0.469857166666666
690.5665,7.14,0.0514153378544203,-1.02923916666667
704.5833,7.14,0.220598811685724,1.19607433333334
711.4964,7.14,0.257609700250626,-0.560677333333335
769.6855,7.14,0.698005869191624,-0.443494
791.6673,7.14,0.0426250338001405,-1.80030483333333
801.5522,7.14,0.739038095409214,-0.217746833333333
806.5082,7.14,0.630678053183595,0.372981166666668
807.6413,7.14,0.343207765568063,-0.705786500000001
822.4812,7.14,0.206170874743467,0.752806666666666
893.7409,7.14,0.571216668393331,-0.71675
399.3529,7.15,0.174626437695922,1.46184333333334
425.3393,7.15,0.409142471787204,-0.5694535
561.414,7.15,0.240806906840329,-0.529420833333333
781.6856,7.15,0.822278918077751,-0.155025666666666
803.6668,7.15,0.575088188056246,-0.338953
214.1212,7.16,0.874034521553699,-0.209328666666666
397.3465,7.16,0.159641837803999,-0.667290166666668
513.3493,7.16,0.145439510650305,0.767146833333334
535.3316,7.16,0.0104949198754096,1.01005766666667
592.4707,7.16,0.0315531454965129,1.6353475
595.4342,7.16,0.524028345342195,0.600690166666665
614.4516,7.16,8.28137899618576E-05,3.077767
630.4245,7.16,0.432895433614284,-1.03449583333333
419.3285,7.17,0.343755875206208,-0.484731166666669
491.3497,7.17,0.537041420611721,0.264904333333331
551.3052,7.17,0.0584048687219693,0.741768166666668
573.4541,7.17,0.754960640107788,-0.223720333333332
582.5251,7.17,0.497281146473917,-0.487512499999999
435.3024,7.18,0.991722680566755,0.00748883333333002
451.3569,7.18,0.951149943973166,0.036396000000001
507.3234,7.18,0.700020483884336,0.189630499999999
569.3985,7.18,0.516618207408067,0.528153333333334
569.4162,7.18,0.0770327226810703,1.00693666666666
585.3916,7.18,0.978735148759378,-0.0271668333333332
590.4778,7.18,0.0560475323878144,-1.36517033333333
603.4981,7.18,0.186936868427907,-0.776058000000001
758.5346,7.18,0.358306326092407,1.07626066666667
401.2814,7.19,0.543050651806704,-0.465751166666667
416.3733,7.19,0.880494876531963,0.198351166666664
449.36,7.19,0.924058595294343,0.0775348333333326
454.3875,7.19,0.384353873838911,-0.590761666666668
553.4225,7.19,0.488116504628274,-0.719395333333334
580.5302,7.19,0.100905062550748,-1.13109866666667
599.5056,7.19,0.0161032660276991,2.19619416666667
599.5208,7.19,0.00817615995373675,2.31709916666667
602.5122,7.19,0.165226545149899,-0.712157333333333
682.4478,7.19,0.823757767058047,0.0975981666666659
686.5363,7.19,0.782316147044823,0.317225500000002
786.6153,7.19,0.0896567723489932,-1.0537285
853.7043,7.19,0.890343116533036,-0.101711500000003
861.5114,7.19,0.102246439430878,1.26917133333333
363.3255,7.2,0.974686412382991,0.0288381666666656
380.3522,7.2,0.311952770372334,-0.673442666666669
427.379,7.2,0.0592052269851309,-1.08904516666667
427.393,7.2,0.52555278013163,-0.337577
429.3728,7.2,0.0584751006950046,-0.502273166666668
469.3653,7.2,0.212873003234333,-0.32459366666667
472.3752,7.2,0.757204448664126,0.152002166666665
478.4257,7.2,0.264881471908208,-0.4371635
485.3392,7.2,0.659907583506343,-0.139059000000001
492.4412,7.2,0.620035059287437,-0.280447333333333
582.5456,7.2,0.960123381503483,0.0445693333333331
604.5272,7.2,0.748357566289332,-0.207386333333334
618.5065,7.2,0.736370487137674,-0.256140166666668
642.5081,7.2,0.935437434637293,0.0853763333333334
698.4208,7.2,0.959067099992837,-0.0318308333333337
833.6248,7.2,0.0182662110880358,1.65301716666667
915.741,7.2,0.0972781025740793,-1.439383
458.4213,7.21,0.423660667296402,0.459018333333334
460.3977,7.21,0.84544509721799,-0.274758166666666
509.3969,7.21,0.202196573062139,0.674606166666667
620.502,7.21,0.905123753375227,-0.0771636666666661
646.5059,7.21,0.830006860605637,-0.1532615
651.4597,7.21,0.965735310566133,-0.0516181666666662
667.4331,7.21,0.213144050929224,-1.138752
313.3099,7.22,0.108389870378958,-0.837941500000002
330.3366,7.22,0.928237177464663,0.0667049999999987
335.2918,7.22,0.0649793992794635,-0.918914166666667
463.3758,7.22,0.00737116971612193,1.239842
525.3715,7.22,0.417250137532236,0.692831666666666
564.5332,7.22,0.225478349429136,1.24340416666667
684.5207,7.22,0.259373445058804,0.829318666666665
979.592,7.22,0.839407081296994,-0.208717
240.9702,7.23,0.565543409548335,0.2027355
285.2791,7.23,0.0341810333963313,2.114033
297.1853,7.23,0.25843846183723,0.505746333333332
351.2658,7.23,0.942146899232648,-0.0413698333333352
351.3251,7.23,0.303621771341694,1.02341966666666
353.2474,7.23,0.0651511522391812,0.748893333333336
371.2581,7.23,0.0903132550901908,1.3644705
389.2811,7.23,0.950831008477885,0.0826106666666671
390.3367,7.23,0.0929605759610397,1.2987025
395.3679,7.23,0.210699827477251,-0.607328833333335
411.2669,7.23,0.191785259586417,1.55646316666667
414.3494,7.23,0.0392160512125211,-0.964383500000001
431.2925,7.23,0.0537184213930867,-1.97719466666667
451.2959,7.23,0.351372494046692,1.17947383333334
479.3504,7.23,0.0514588080880987,0.993969666666667
501.3497,7.23,0.00256416232132895,1.536466
571.4506,7.23,0.614794613993548,-0.290923166666666
592.493,7.23,0.00018031550821499,-2.24553133333333
593.7111,7.23,0.0579132141326251,-1.76372033333333
599.4479,7.23,0.875139681445612,0.256030333333334
633.5059,7.23,0.815014484523866,0.262506166666667
653.475,7.23,0.0175408024033424,1.57371733333333
669.4485,7.23,0.374719616844719,0.638272666666668
736.5194,7.23,0.865841113481608,0.115475333333333
777.5775,7.23,0.44085779745012,-0.661916666666669
216.095,7.24,0.0420831753143125,0.363824166666665
367.3569,7.24,0.449945922003586,-0.481023666666667
398.3993,7.24,0.587959089480657,-0.245605666666669
420.3813,7.24,0.597616613500673,-0.229612833333334
431.373,7.24,0.365023658485924,-0.405354500000002
447.266,7.24,0.0175464531699058,1.28653033333333
469.3296,7.24,0.290790562721126,0.309296333333332
485.3031,7.24,0.0588482842399858,0.727600333333335
651.4373,7.24,0.483124170703398,0.512365166666668
664.5509,7.24,0.4366801607637,-0.519007500000003
668.5257,7.24,0.86454634745431,-0.126384333333334
669.5047,7.24,0.520843300345252,0.493971333333333
670.5396,7.24,0.156607913025496,-0.810867666666668
692.5243,7.24,0.626283373418822,-0.36187716666667
378.3731,7.25,0.975137039719937,0.0244174999999991
385.3075,7.25,0.461117933927968,0.454856166666667
395.3883,7.25,0.287358168377384,-0.490002666666666
409.3063,7.25,0.253759745366243,0.507862166666665
435.3814,7.25,0.218223637040504,-0.461504833333335
440.4101,7.25,0.731196730721833,0.223297666666666
445.3099,7.25,0.258855547014684,-0.511327833333334
445.3659,7.25,0.0810123866711678,0.868956999999999
454.368,7.25,0.982673213874505,0.014851999999998
461.3394,7.25,0.0106152649682106,1.7838005
467.2919,7.25,0.299681909384977,-0.432912333333336
475.2973,7.25,0.0506601389733946,2.157957
481.3657,7.25,0.488932761377485,-1.00307583333334
483.2662,7.25,0.466062093554337,0.321021333333332
517.345,7.25,0.756412920332363,0.185602499999999
530.3408,7.25,0.717691574783324,0.4170225
645.4486,7.25,0.91703884867235,-0.0845303333333325
673.5015,7.25,0.372040778801023,0.758286333333333
689.4748,7.25,0.337933394839321,0.845009333333331
714.6024,7.25,0.662683977982047,0.486538833333333
465.3697,7.26,0.950541524001786,-0.047833833333336
482.4572,7.26,0.881210866024068,0.158267666666666
504.4391,7.26,0.55950032372889,0.452937999999999
520.4132,7.26,0.379799645542548,1.29211083333333
696.5907,7.26,0.795172298490079,0.176674166666667
731.4286,7.26,0.381533859667659,0.753502833333337
769.4856,7.26,0.017385059932038,2.16627083333333
785.4605,7.26,0.0334738016859753,2.01363933333333
383.3415,7.27,0.68557317900858,-0.227327833333334
407.3503,7.27,0.865841113481608,-0.129572666666666
428.4094,7.27,0.0276064392662585,2.07782483333333
431.3292,7.27,0.108287340800544,-0.594271000000001
447.3025,7.27,0.0859896734460768,-0.731213166666668
456.4205,7.27,0.241559547440771,1.09630266666667
464.4465,7.27,0.699951273034043,-0.439057
489.3473,7.27,0.232115064567867,-0.760177666666666
505.3214,7.27,0.0611503090723936,-1.0548165
571.5305,7.27,0.0517275374088646,-0.855877000000001
629.4753,7.27,0.38289700188208,0.756595500000002
691.489,7.27,0.719479573987628,0.290729
697.5376,7.27,0.0851102577081716,-1.1961695
711.5086,7.27,0.690742994732146,0.294233000000001
713.5125,7.27,0.815975563629811,-0.256521000000001
715.455,7.27,0.928237177464663,0.0857326666666655
726.4903,7.27,0.242810251872702,-1.05554583333333
817.6842,7.27,0.561438665640232,0.481734833333333
833.6564,7.27,0.0177972800452469,2.2449525
213.1598,7.28,0.154131520303565,0.4213455
214.1205,7.28,0.695901031637011,0.459418333333333
433.3444,7.28,0.00750432998367168,-0.914673166666668
447.3813,7.28,0.0115172521883162,1.07572666666667
463.355,7.28,7.70012838193165E-05,2.1398595
469.4153,7.28,0.0873299605380666,-0.796415500000003
599.4491,7.28,0.403684332677175,-0.435295333333334
675.5162,7.28,0.974686412382991,-0.028591833333334
698.5654,7.28,0.655649759399325,-0.374115999999999
719.5197,7.28,0.0402841616967178,-0.988170333333336
402.3494,7.29,0.0720465536316546,-0.524150666666667
411.3622,7.29,0.0126885350567522,-0.858036166666669
449.3182,7.29,0.0178584721427565,-0.793321666666667
455.2926,7.29,0.359526678356241,-0.335490500000001
513.4423,7.29,0.309152385510065,-0.689067166666667
568.4271,7.29,0.817881264662447,0.163354333333332
646.4271,7.29,0.0724578629817372,-0.760628833333335
651.5104,7.29,0.422153731612509,-0.720500500000001
669.449,7.29,0.315536815811249,0.582576
734.5774,7.29,0.12525939372332,1.0336845
821.7177,7.29,0.232476481525839,1.03267116666667
843.699,7.29,0.994578127650973,0.00755199999999835
409.3652,7.3,0.523039775304489,-0.331374333333333
417.3364,7.3,0.0252653985295761,-0.926767500000002
424.3309,7.3,0.0595231360704085,-0.613333500000001
426.3502,7.3,0.139073966413101,1.6416165
435.3508,7.3,0.260162052394177,-0.540194166666667
439.319,7.3,0.0495666030546745,-0.714248500000002
440.3053,7.3,0.363614569377721,-0.396872833333334
451.3549,7.3,0.922394002077544,0.0391508333333332
477.3707,7.3,0.501677424903338,-0.509174166666665
489.4055,7.3,0.0333761253878596,-0.834354500000001
493.3445,7.3,0.875139681445612,-0.114287833333335
551.3912,7.3,0.139784932338815,1.8148985
565.4129,7.3,0.66034192136522,0.352594000000001
591.4174,7.3,0.469977000685539,0.411021499999999
607.3915,7.3,0.884024234450606,-0.097387999999999
619.4796,7.3,0.007194114500817,-1.72037116666667
633.4628,7.3,0.717394210888173,-0.213015166666666
671.4854,7.3,0.319113173103534,0.9330535
690.4533,7.3,0.701669728010034,-0.254136833333335
729.5075,7.3,0.141024595941476,0.875441
737.5489,7.3,0.0308935977837821,-1.5467395
814.5348,7.3,0.425339852297725,0.3886095
387.3839,7.31,0.959572081149385,0.0657893333333332
419.328,7.31,0.444691040265646,-0.205334666666668
421.3439,7.31,0.675532918491364,-0.192098833333335
425.399,7.31,0.696731243726757,0.277514333333331
431.3522,7.31,0.0307673067263589,-0.646587500000002
435.3025,7.31,0.721281580366586,-0.153026499999999
442.4256,7.31,0.0390078269374928,1.341006
453.3341,7.31,0.0809355128375897,-0.579791166666667
455.3883,7.31,0.446652373221276,-0.459821166666669
463.3764,7.31,0.749201270070596,-0.204865833333333
469.3087,7.31,0.252678222032798,-0.6465425
472.4153,7.31,0.750142575992673,0.255023666666665
486.4314,7.31,0.341260817826004,0.918220666666667
493.3873,7.31,0.0161647281750941,1.64496783333333
505.3866,7.31,0.902020241685213,0.143768833333332
509.3609,7.31,0.905950478860802,-0.167661999999998
521.3605,7.31,0.215575264397114,1.14750516666667
527.4573,7.31,0.815165102079626,0.189592999999999
546.4364,7.31,0.132633302376768,0.815460166666668
549.4388,7.31,0.40518164477715,-0.765155666666668
551.4252,7.31,0.84109366115026,0.115794666666666
570.4386,7.31,0.892919079581257,-0.0891500000000004
583.4719,7.31,0.155081336782696,1.4336105
592.4924,7.31,0.556656882176845,-0.355007333333333
606.5214,7.31,0.18133486267712,1.54539333333333
664.6018,7.31,0.407100573386223,-0.629775833333333
677.5325,7.31,0.154483937189296,1.00635783333333
688.5358,7.31,0.783520166477006,-0.19603516666667
701.4379,7.31,0.286803438310309,-0.546302666666667
702.2134,7.31,0.162611838145307,0.302487666666666
710.5202,7.31,0.970538945038716,0.0263508333333333
713.5268,7.31,0.173109177926686,1.1256815
723.1424,7.31,0.24801588755484,0.538276499999998
743.2399,7.31,0.74323782868542,0.181921666666667
772.548,7.31,0.896121087004631,-0.153373000000001
833.6267,7.31,0.289068924927595,-0.823502000000003
355.2633,7.32,0.583855499927136,-0.284810666666668
368.3311,7.32,0.489991259520794,0.741578500000001
368.3891,7.32,0.0324753869440754,0.696166666666666
433.3668,7.32,0.339986921541767,-0.492955499999999
435.3837,7.32,0.0845440664624382,-0.913778333333333
440.4101,7.32,0.980591267315557,-0.0244646666666676
442.3894,7.32,0.826973261084431,-0.23498
447.3466,7.32,0.712642328132591,-0.0781040000000009
453.3942,7.32,0.591138100214813,0.432655166666669
465.394,7.32,0.489527924649619,0.554194499999997
527.3865,7.32,0.136529142171524,0.888018999999999
529.4078,7.32,0.82157185763172,-0.153835833333333
535.4129,7.32,0.839826135185142,-0.232006333333334
556.4934,7.32,0.989191015663474,-0.0195108333333337
585.4136,7.32,0.398629131000838,0.394273499999999
585.4878,7.32,0.188435974431974,-1.08024366666667
589.483,7.32,0.14720181518795,1.06506616666666
594.5091,7.32,0.542696750968726,-0.393513666666667
598.5398,7.32,0.138080090154166,1.10085616666667
608.465,7.32,0.0101053750633925,1.705616
615.4395,7.32,0.574523144525649,0.308228499999999
616.4709,7.32,0.719203706935698,0.305335833333334
623.4647,7.32,0.967844210329051,0.0468503333333322
630.4459,7.32,0.275650682950167,-1.15760433333333
638.5356,7.32,0.566505395981286,-0.342863833333335
639.4978,7.32,0.451467525436608,0.722459500000001
644.8328,7.32,0.294633533143185,0.374634
645.473,7.32,0.820439788395304,-0.216341500000001
657.5451,7.32,0.218706531653379,-0.941819000000001
663.4829,7.32,0.478448691067462,-0.481406833333334
664.5509,7.32,0.863829305188499,0.186804000000001
668.525,7.32,0.774434054021489,-0.173897833333333
668.546,7.32,0.882186189935064,0.125215833333332
670.5614,7.32,0.238282031786777,-0.781489333333334
675.5554,7.32,0.0207528933351338,-1.691926
685.4646,7.32,0.981533767137934,0.0178043333333315
692.5239,7.32,0.457269113508608,-0.906235333333333
692.5819,7.32,0.166970616391848,-0.815655333333334
706.5978,7.32,0.232230694654819,1.2237695
781.5756,7.32,0.405659084245405,-0.460363833333336
810.5885,7.32,0.927123383967568,0.150369333333336
819.5551,7.32,0.0957339295368194,-2.6892065
828.6711,7.32,0.801983391844001,-0.252125166666666
279.2318,7.33,0.840175006109951,-0.117233000000001
339.2893,7.33,0.227474870914449,0.798758333333333
397.3466,7.33,0.676599325277196,-0.192927333333334
397.3828,7.33,0.583944309342751,0.284248666666666
414.3004,7.33,0.820715028784096,-0.164078
445.1199,7.33,0.762451762788311,0.132315666666666
462.1466,7.33,0.24453863362617,0.334802333333335
483.4044,7.33,0.654954795357249,-0.40137
500.4311,7.33,0.706205972240775,0.404568999999998
505.4034,7.33,0.955122056765335,0.0687295000000013
506.457,7.33,0.846422131362745,0.112412499999999
511.4125,7.33,0.285629564871646,0.441380333333334
533.4572,7.33,0.819379274317769,-0.148894666666667
545.4939,7.33,0.989147021921254,0.0189856666666695
559.4724,7.33,0.904497344301442,-0.112786333333334
564.4627,7.33,0.97299686108974,0.0350056666666663
573.4521,7.33,0.773284890581186,0.189939333333334
576.4681,7.33,0.0136787815960109,-1.6497235
577.4232,7.33,0.111697798595133,1.04581516666667
577.4829,7.33,0.878345324919838,-0.117013
581.5134,7.33,0.835501229639661,0.163680666666665
593.48,7.33,0.602926774465534,0.383864500000001
595.4349,7.33,0.100033968202739,-0.855933000000001
617.421,7.33,0.1058605772615,1.54991966666667
623.5239,7.33,0.661937687002687,-0.32244
671.5229,7.33,0.967837287545308,-0.0421899999999993
672.5777,7.33,0.930542839002301,0.0731151666666654
686.5355,7.33,0.48210647228833,-0.346859666666667
688.5515,7.33,0.0536700889523013,-0.976352499999999
694.5388,7.33,0.561156261958119,-0.398469833333333
708.5772,7.33,0.0591778189316085,1.63191133333333
720.5257,7.33,0.257465600452856,-0.859844
720.5505,7.33,0.750679244592013,-0.231634500000001
729.5775,7.33,0.794449187733853,-0.143732
