"p.value","m.z","t.score","r.t"
0.0911164851697777,451.3545,1.6601635,6.24
0.0794207027642434,465.2176,0.496351333333331,6.24
0.915523618562303,484.4364,-0.0660394999999994,6.24
0.601919319481961,512.3926,-0.323505166666666,6.24
0.886863785531397,571.4352,0.152885333333334,6.24
0.323784884831728,595.4937,0.6274575,6.24
0.980221757383534,607.4969,0.014824999999999,6.24
0.766085518712564,610.5038,0.233042333333333,6.24
0.586973828846696,830.6497,0.356917500000002,6.24
0.719203706935698,833.4414,0.195441999999999,6.24
0.615415401783071,835.6073,0.372836,6.24
0.0235296956931683,253.216,-1.07159916666667,6.25
0.862288073426313,336.3261,-0.171880000000001,6.25
0.0897522140887775,340.3208,-0.633012666666667,6.25
0.143814869167929,347.2345,-0.524465166666667,6.25
0.445029267041494,398.3626,-0.445533666666669,6.25
0.0536642589750166,415.3571,-0.592198666666668,6.25
0.0119820457135655,427.3566,-0.558469500000001,6.25
0.0585744416435562,433.3676,-0.630639666666668,6.25
0.609474657222628,435.3742,-0.257555666666667,6.25
0.831428102146122,449.3379,0.122094666666666,6.25
0.070331827383335,450.3942,-0.626803000000002,6.25
0.218004390968,455.3495,-0.355604000000001,6.25
0.445828598588064,458.362,0.562876333333334,6.25
0.576599192473953,492.4052,-0.602450833333334,6.25
0.342931031578604,523.3373,-0.446718166666668,6.25
0.776019784203124,552.5461,0.207310166666666,6.25
0.953288115027421,689.5361,-0.0785768333333332,6.25
0.679731147971674,761.6027,-0.290173500000001,6.25
0.82030670413841,295.2998,0.292401500000002,6.26
0.271513183633999,348.3259,0.653833333333334,6.26
0.613384756799087,431.352,-0.249079666666666,6.26
0.144824266477401,443.3884,-0.632783666666668,6.26
0.505016442969976,464.41,-0.308089166666668,6.26
0.0740685696306548,465.3134,0.854947166666668,6.26
0.578297495180692,471.3237,-0.201855666666666,6.26
0.726640194814354,601.4243,0.263343833333333,6.26
0.136568872286622,671.5554,1.42071616666667,6.26
0.852518910481824,686.5562,-0.160082166666668,6.26
0.883389747024155,787.5486,0.108928166666665,6.26
0.627693917476721,887.7097,-0.333276000000001,6.26
0.150605870371858,903.6841,-0.555845333333334,6.26
0.661303665083493,343.3206,-0.181919833333335,6.27
0.00400433250580832,355.2584,1.0546475,6.27
0.754244924068813,360.347,-0.169137833333333,6.27
0.999748503963255,365.3025,-7.95000000001881e-05,6.27
0.618394623138549,421.3286,0.419937666666667,6.27
0.616742467649563,433.29,-0.471471333333334,6.27
0.0392160512125211,447.3471,-0.866094500000002,6.27
0.845387120053015,454.3421,-0.0988003333333355,6.27
0.977783466623766,479.3735,0.0297800000000015,6.27
0.933448944599737,668.4318,-0.0467328333333336,6.27
0.295137396298147,691.5114,0.836872499999998,6.27
0.264881471908208,782.5941,0.632853333333333,6.27
0.414084866881857,797.6628,-0.461927666666668,6.27
0.747297749266174,268.2999,0.156299166666667,6.28
0.94033445042013,269.2837,0.0960316666666662,6.28
0.44690086852545,283.2995,-0.550310166666669,6.28
0.851917216842794,369.3513,-0.0807843333333318,6.28
0.857921824402411,374.363,-0.0878789999999994,6.28
0.710250863497556,377.2837,0.299403833333333,6.28
0.374956793200148,381.2764,0.283692333333334,6.28
0.153639917732581,413.3416,0.783082,6.28
0.34300429498768,435.3241,-0.919173,6.28
0.554687740564031,449.3236,0.778777500000001,6.28
0.114512971479055,490.4132,-0.624044333333335,6.28
0.23702500357692,501.4419,-0.643518666666667,6.28
0.861754917172067,566.4416,-0.0758448333333337,6.28
0.930976386881963,571.3969,0.0415498333333342,6.28
0.59964208207184,578.3851,0.212905333333333,6.28
0.668339289505137,636.5721,-0.460852499999999,6.28
0.089613745485802,639.3829,0.717258333333332,6.28
0.0967778513427409,669.1798,0.472519333333333,6.28
0.566958349947617,684.407,0.353618666666666,6.28
0.545727706806901,707.6156,0.467959333333333,6.28
0.309006273698171,709.6314,0.594096833333333,6.28
0.134851930619592,765.5674,0.888790000000001,6.28
0.439202516002369,800.6816,0.327064000000001,6.28
0.73251513650056,913.7103,0.224282166666665,6.28
0.399111288500988,1003.7579,-0.497870833333334,6.28
0.540217566323886,327.3259,-0.631602000000002,6.29
0.0411987376718189,345.3362,0.885412166666666,6.29
0.432378739838369,347.3426,0.444584666666668,6.29
0.0546832880578912,362.3628,1.03508316666667,6.29
0.124603663488175,364.3702,-1.29883966666667,6.29
0.00894361959054219,367.3182,1.02876383333333,6.29
0.0671497762308845,369.3248,0.950243166666666,6.29
0.453177273899142,376.3784,0.381933666666668,6.29
0.00118047688014511,383.2922,1.27345716666667,6.29
0.00273474926509788,580.4009,1.4438395,6.29
0.398629131000838,587.3708,0.330737666666666,6.29
0.0760689498024242,711.6468,1.104491,6.29
0.149565465403166,800.4537,0.618981833333332,6.29
0.735687176575938,915.7254,0.237432333333333,6.29
0.703393883620299,385.3458,0.152706666666667,6.3
0.855375106524203,463.3783,0.0976846666666645,6.3
0.0378560896265075,483.3593,-1.25518816666667,6.3
0.411862337915734,496.3182,-1.26893183333333,6.3
0.0854321944437101,544.3435,1.58479516666667,6.3
0.289163774312756,588.4373,0.890487000000004,6.3
0.337621974063608,670.5053,-0.732673333333332,6.3
0.160296121244952,784.479,0.718699833333333,6.3
0.352246986151279,312.326,-0.323181666666668,6.31
0.77262050307487,501.3359,-0.168857833333335,6.31
0.52892588337445,521.4332,0.668376500000001,6.31
0.237764476170662,712.5873,0.575441666666666,6.31
0.226626184102824,351.2879,1.185192,6.32
0.994295744260622,385.3314,-0.0105283333333317,6.32
0.533630580309296,402.357,0.398772500000001,6.32
0.0194912107671467,407.3129,1.322355,6.32
0.00972193159346475,423.2868,2.42969116666667,6.32
0.550255979629999,425.3403,0.223897833333332,6.32
0.429109978421113,435.3469,0.457408999999997,6.32
0.659438798525318,441.3131,0.225188833333334,6.32
0.27793102987711,447.3225,1.218236,6.32
0.338833230917808,447.3866,1.30283216666667,6.32
0.301578448023249,460.4154,-0.509375500000002,6.32
0.361494601740679,465.3706,-0.298978666666669,6.32
0.79887481739209,481.3447,-0.0872500000000008,6.32
0.713481011178729,497.3403,0.303795999999997,6.32
0.0119075386947829,515.3289,1.01657766666667,6.32
0.13023254348842,537.311,0.666683666666666,6.32
0.416786279855556,553.285,0.349735166666668,6.32
0.55887777366349,692.4887,0.757921666666667,6.32
0.218705804938197,703.5077,0.752329,6.32
0.884603669529996,350.3415,0.0981065000000006,6.33
0.0100640352030854,411.3621,-0.867789500000002,6.33
0.0187660218353443,446.3992,-0.857629166666669,6.33
0.167349892514985,457.3296,-1.14153616666667,6.33
0.0169544682073284,457.3682,-0.758063833333336,6.33
0.19863546073785,473.3032,1.13767166666667,6.33
0.340683557493624,479.3495,-0.628729666666669,6.33
0.920395687905452,510.4523,-0.0732503333333319,6.33
0.667966898778265,704.0091,0.470865833333333,6.33
0.0228786921186725,418.3762,2.30762933333333,6.34
0.594529240754884,419.2559,0.625874666666665,6.34
0.0192401689641261,439.3558,-0.854580333333332,6.34
0.288743633143277,474.3947,-0.439440166666668,6.34
0.12946119329855,681.4947,0.821525833333333,6.34
0.121006639856931,691.5116,1.13013966666667,6.34
0.0877875874841176,707.4853,1.09984,6.34
0.148366755998403,297.2786,-0.517899666666667,6.35
0.922488989736523,387.3475,-0.0450851666666667,6.35
0.0528632485856003,419.3514,2.00427016666667,6.35
0.269437496473418,436.3781,1.11413266666667,6.35
0.345129837856308,437.3392,-0.350975666666667,6.35
0.306217433842289,457.3074,-0.513698666666665,6.35
0.410755248736391,463.3553,-0.429831333333334,6.35
0.678776250486359,582.4742,-0.407071666666666,6.35
0.119878794144052,659.4819,0.845781166666667,6.35
0.0161113363974783,659.9831,1.30975266666667,6.35
0.951149943973166,379.2991,-0.0796568333333335,6.36
0.0768155255796274,409.3292,0.952764499999999,6.36
0.0750796904484001,425.3031,0.679185999999999,6.36
0.104413296569687,441.3334,1.478767,6.36
0.368879062731983,442.4247,-0.914542,6.36
0.241405693769145,453.3128,0.412605166666666,6.36
0.0453310948462186,475.3395,1.53713866666667,6.36
0.317777380068734,479.3295,-0.63207866666667,6.36
0.0168216727112257,486.3783,2.597167,6.36
0.358306326092407,491.3136,0.629349333333333,6.36
0.0299538158726727,576.8455,0.767570166666666,6.36
0.150310248506532,637.4679,0.763512833333331,6.36
0.00659269922549071,640.4954,2.7409225,6.36
0.944173413997226,367.3357,0.0997931666666666,6.37
0.0290357579070899,425.41,0.563637833333332,6.37
0.135096675066665,583.4141,-0.812114000000001,6.37
0.264531963528116,586.4334,-0.573038000000001,6.37
0.783245094957584,601.4251,-0.176046833333336,6.37
0.483962206963333,615.4577,0.386958833333335,6.37
0.174517814814187,615.957,0.758634166666667,6.37
0.598195844946172,623.3863,-0.295890833333335,6.37
0.762944347107609,639.3808,0.209189999999998,6.37
0.527358455785953,939.726,-0.506766499999999,6.37
0.49046919099561,941.741,0.514852666666667,6.37
0.922074990710734,203.1788,-0.151421833333333,6.38
0.2581757512011,235.1683,0.398451999999999,6.38
0.262063606281581,249.1844,0.259179666666665,6.38
0.70408491274235,277.2159,0.199214999999999,6.38
0.00421787645118893,297.2576,1.1959125,6.38
0.484797404764681,313.2522,-0.716094833333333,6.38
0.0929605759610397,319.3111,1.55208916666667,6.38
0.849688242238737,355.2584,0.0825528333333345,6.38
0.348496518252147,359.2942,0.623198499999998,6.38
0.427141831890315,376.3208,0.582747000000001,6.38
0.0436189397216847,378.3272,1.31229566666667,6.38
0.514334154437458,382.2796,0.334591166666664,6.38
0.122109603461371,390.3363,1.16949533333333,6.38
0.0565037387696285,395.3672,0.7236,6.38
0.341214766695794,397.2502,0.662618833333333,6.38
0.958458240137368,404.3509,-0.0723918333333303,6.38
0.175795624166292,512.3865,-1.05774666666667,6.38
0.0145435084994881,555.3545,-1.24492883333333,6.38
0.618168431347631,559.2208,0.203280499999999,6.38
0.845959583018611,567.2199,0.255529166666665,6.38
0.0132221061430762,592.4573,1.130036,6.38
0.0228786921186725,597.4126,1.057976,6.38
0.40622291212708,607.4133,-0.498230666666667,6.38
0.0110904992432383,613.3864,1.16441166666666,6.38
0.194671110127657,635.2069,1.4106075,6.38
0.0393927074450998,665.3999,1.14602783333333,6.38
0.474499705224649,703.1944,0.735037499999998,6.38
0.0224207208034519,733.386,-1.79268283333333,6.38
0.0100175092392144,810.4946,1.4675245,6.38
0.00285024453585336,826.4689,1.959261,6.38
0.552660513788577,417.2291,0.224814999999999,6.39
0.914180618884624,423.2459,-0.0576770000000002,6.39
0.401416330873084,431.2443,0.285263666666666,6.39
0.86454634745431,491.2337,0.0822383333333318,6.39
0.907338694077689,499.2325,0.150610333333332,6.39
0.603338417743635,534.3681,-0.280270333333335,6.39
0.00593852862289947,536.4074,1.97366283333333,6.39
0.0551195156547918,593.944,1.025426,6.39
0.921958600084969,627.2083,-0.0495854999999999,6.39
0.727465065794892,666.5282,0.245726666666666,6.39
0.83158920723448,689.1783,0.101680666666666,6.39
0.611798592768053,694.5764,0.419872333333333,6.39
0.00046567804027655,349.2327,-1.948212,6.4
0.0329135245051972,349.235,-0.820393000000001,6.4
0.107826823228003,378.3395,0.847813333333333,6.4
0.0168597257056798,494.3606,1.3854125,6.4
0.0470480608660404,501.3349,-0.833486333333336,6.4
0.146460428938567,516.3426,1.10560366666667,6.4
0.686181251047279,520.4188,0.275340333333333,6.4
0.970664627328833,553.2044,0.0175928333333338,6.4
0.185609060376428,571.931,0.670236333333334,6.4
0.622767253570734,695.195,0.197899833333332,6.4
0.32451911833989,712.587,0.993662666666667,6.4
0.0605225165838619,865.5961,1.39874033333333,6.4
0.911758913063319,214.1738,-0.0784193333333344,6.41
0.1731814495937,277.2888,0.605676666666666,6.41
0.788220900126834,353.2677,0.113205999999999,6.41
0.527383914223456,364.3574,0.405928833333334,6.41
0.512146266857007,369.3364,0.353908499999999,6.41
0.00163906503251307,378.3374,1.599493,6.41
0.722631601332002,383.3517,-0.278370833333334,6.41
0.937321826762885,386.3626,-0.0664443333333344,6.41
0.688597287387308,391.3182,-0.177604166666669,6.41
0.884386590117913,407.2922,0.0678159999999993,6.41
0.384382179393781,429.3727,-0.1939495,6.41
0.25876660895721,483.3597,-0.622703166666668,6.41
0.00035181600100927,485.3594,-1.53890366666667,6.41
0.986526655111972,538.3241,0.0259013333333359,6.41
0.110554840083312,571.4294,0.697297499999999,6.41
0.362040088885458,651.4006,0.770988666666668,6.41
0.479437554076726,680.411,0.319941833333335,6.41
0.426385035492245,879.7203,0.660797999999999,6.41
0.443732095648066,895.6946,0.731463833333334,6.41
0.050283685599458,967.7572,1.236993,6.41
0.268590174196354,1025.7715,-0.696891333333334,6.41
0.124449775392957,371.1012,0.364359833333332,6.42
0.169948922816401,371.3521,0.966974666666668,6.42
0.0032228536770923,393.334,1.73714383333333,6.42
0.00020992123582414,409.308,2.18146016666667,6.42
0.125594106044413,430.2434,0.766329166666665,6.42
0.921280628872938,451.3546,-0.035983666666668,6.42
0.0996371178893743,463.2982,0.748416333333333,6.42
0.00680841125922617,549.4154,1.31060916666667,6.42
0.103260844182116,549.9179,0.919199499999999,6.42
0.754960640107788,664.4381,-0.131381166666667,6.42
0.414779563903156,388.3786,0.569958833333334,6.43
0.625273689260367,393.2396,0.327580333333332,6.43
0.331605675393817,420.8845,0.437251666666665,6.43
0.837932248250776,524.3868,-0.158202000000001,6.43
0.0595255412765032,527.4039,0.899887,6.43
0.0430914929987871,527.9048,1.06025533333333,6.43
0.00146715738342309,538.4233,2.42991,6.43
0.00722095369809217,560.4052,1.82489133333333,6.43
0.0324192615871687,619.4917,1.8525755,6.43
0.948066625865312,934.7461,-0.0891335,6.43
0.280910035772611,321.3151,0.583603833333331,6.44
0.904964627300275,338.3416,0.0553308333333336,6.44
0.972181308460538,360.3234,-0.0194271666666688,6.44
0.993672184382682,369.3837,-0.00613383333333363,6.44
0.870651571381616,374.3415,0.171448666666666,6.44
0.843067942274618,376.2976,0.105967000000001,6.44
0.817661139966546,379.2816,0.185289499999998,6.44
0.444536591037029,379.2985,-0.908654,6.44
0.515737642821233,395.3491,0.495882833333333,6.44
0.473474559867723,396.3234,-0.771774666666668,6.44
0.501236266263917,411.3468,0.595843833333334,6.44
0.486325883117179,436.4151,-0.338931000000002,6.44
0.10129894975655,443.3501,0.805974666666666,6.44
0.633067860287249,459.3237,-0.523216499999998,6.44
0.505828343176692,467.3286,0.214049999999998,6.44
0.0288028859600867,492.4046,-1.36626216666667,6.44
3.1652177592734e-05,496.3766,2.75220683333333,6.44
0.135469584289586,497.3599,-1.31041666666667,6.44
0.395182516673429,551.4242,0.568658833333333,6.44
0.384733447213474,593.4806,-0.661249666666669,6.44
0.570899905364525,687.4579,-0.422358333333332,6.44
0.334539199931709,297.315,1.0769015,6.45
0.714568697146758,340.3484,-0.235818499999999,6.45
0.615073708448334,349.3102,-0.597491833333332,6.45
0.534526526354381,396.3945,0.378796166666666,6.45
0.331584694577066,411.3617,-1.06121383333333,6.45
0.00217947979288513,423.3456,4.205493,6.45
0.456851280212088,446.3994,-0.336281666666668,6.45
0.973357814382181,465.3135,-0.0177255000000015,6.45
0.251401838284427,467.2447,-0.668085833333334,6.45
0.0704266315760775,467.3862,-0.944726166666668,6.45
0.835011405960124,483.2182,0.179910833333334,6.45
0.0165731462504697,485.36,-0.976999333333335,6.45
0.120440933392045,505.3898,0.761396333333333,6.45
0.00867208219613967,505.8917,1.4788945,6.45
0.537877361361653,578.4046,0.277265166666667,6.45
0.514322765481147,671.4853,0.453750999999998,6.45
0.764858097839498,800.6039,-0.2210395,6.45
0.908768138872032,214.1215,-0.162212333333334,6.46
0.822683181054262,340.3565,0.141099,6.46
0.531358963695103,371.293,1.00547466666667,6.46
0.451593417959689,427.2525,-0.796781333333333,6.46
0.0101919897650284,433.3955,-0.961048333333336,6.46
0.0888425032249614,447.218,0.8574105,6.46
0.140097893683945,483.8787,0.915182333333334,6.46
0.00434983762119003,501.3345,-1.10787566666667,6.46
0.975961282826395,567.4195,0.0231283333333332,6.46
0.507197904885184,369.3364,0.329739499999999,6.47
0.401020294612585,387.3469,0.434600499999999,6.47
0.454443668002638,404.3735,0.360625833333334,6.47
0.517666452741734,409.3289,0.184833999999997,6.47
0.0189385056632896,425.3028,0.963651999999999,6.47
0.476101942686322,431.3139,1.14573416666667,6.47
0.611070949000259,447.288,0.498671833333335,6.47
0.48813188979995,460.4002,0.637366333333332,6.47
0.318039242182482,461.3634,0.494859,6.47
0.207761984852266,467.3143,0.751013333333335,6.47
0.426813286558928,474.4305,0.403061666666667,6.47
0.602530776866408,479.3128,0.443973499999999,6.47
0.734864970861546,483.3776,0.210362166666666,6.47
0.0236118648785028,519.3266,2.10424883333333,6.47
0.0564971986956125,566.5619,1.27843966666667,6.47
0.186936868427907,575.4313,1.18111583333333,6.47
0.008150377413302,644.426,0.641095000000001,6.47
0.0469791451294391,660.3999,0.691678833333333,6.47
0.586345154521241,664.4206,0.323897333333333,6.47
0.501677424903338,666.4519,-0.244889500000001,6.47
0.652793736921402,675.5166,0.480750833333332,6.47
0.634938001339442,691.4902,0.280849,6.47
0.0585744416435562,712.4134,0.755258666666666,6.47
0.129975733852601,728.3869,0.884310000000001,6.47
0.223779011330484,229.1797,-0.902879833333332,6.48
0.832775633505796,257.211,-0.281369666666668,6.48
0.0513397689112826,413.3778,-0.518529333333334,6.48
0.132873541031881,423.2464,1.55863416666667,6.48
0.0352319168546344,431.3885,-0.470207500000001,6.48
0.284791909909577,446.3846,0.847114500000001,6.48
0.0351201528391119,448.4151,-0.690338166666668,6.48
0.353956600589435,451.3402,0.622677833333333,6.48
0.025220660733017,469.3445,-0.691518000000002,6.48
0.65175374577217,491.2338,0.186845833333334,6.48
0.634760629489492,539.3148,-0.230708166666668,6.48
0.474174961463417,568.4573,-0.413537833333334,6.48
0.607661048691544,573.4115,-0.213134000000002,6.48
0.273394540013817,589.3864,-0.559831333333336,6.48
0.275532960472472,595.434,0.789725500000002,6.48
0.312054696882457,595.4933,0.835974999999999,6.48
0.0355744565840858,627.209,1.91114183333334,6.48
0.429540730691133,879.6891,0.742759166666669,6.48
0.0474004783786782,337.2736,2.25930933333333,6.49
0.153666267579342,349.2416,1.41133366666667,6.49
0.403902224740054,366.3363,0.486188666666667,6.49
0.606567088947598,397.383,-0.244788333333334,6.49
0.712327915489505,398.363,-0.238726,6.49
0.573013877968174,421.3215,-0.902304666666667,6.49
0.0347639683334377,453.3703,-0.612063500000001,6.49
0.493831892055602,477.3688,0.576463166666667,6.49
0.19147298768041,542.3561,1.42271766666667,6.49
0.0010462292563927,562.4231,2.49862916666667,6.49
0.432021822164339,573.4513,0.738584833333334,6.49
0.494129872489824,593.4793,-0.625670666666668,6.49
0.569847532309967,654.38,-0.601761500000002,6.49
0.465067942542174,662.5874,0.786538833333332,6.49
0.286854459657211,730.5615,-0.527426333333334,6.49
0.134851930619592,971.7533,-1.270473,6.49
0.125968724323316,216.0924,0.529953333333333,6.5
0.142011708970817,271.2417,0.787086833333333,6.5
0.413507951230487,289.2522,0.530484,6.5
0.82697976997834,335.2942,0.159887500000001,6.5
0.579516906106861,337.3007,0.579382333333334,6.5
0.887452176637408,352.3208,0.102146833333335,6.5
0.852333145845298,354.3274,0.126574666666665,6.5
0.839094504439838,357.2762,-0.140169666666665,6.5
0.848519970793114,373.2501,0.137209333333335,6.5
0.608228113364266,419.3155,-0.23423216666667,6.5
0.990361354598232,445.3687,-0.00787433333333409,6.5
0.00034079799519561,520.3763,3.53600133333333,6.5
0.681143449652248,590.478,0.369696499999999,6.5
0.11709762930489,359.294,1.053663,6.51
0.506297540955646,431.3524,-0.3110295,6.51
0.0682284324201717,565.4039,-0.881012666666668,6.51
0.659829821658725,660.5707,0.419957666666666,6.51
0.150124329846856,721.3876,0.744701833333335,6.51
0.88909610831377,1013.7628,0.160051666666667,6.51
0.00719725268375834,257.2478,2.7531675,6.52
0.265861363163208,285.2423,0.819449499999999,6.52
0.113512300842941,285.2787,-0.752151833333334,6.52
0.855375106524203,302.3053,-0.0963756666666667,6.52
0.0846211976194664,383.3671,0.763326833333334,6.52
0.228718309078596,385.374,0.513746666666668,6.52
0.422065831593791,441.3729,-0.377375500000002,6.52
0.0517360043953421,580.4573,0.873459166666666,6.52
0.017569099960445,585.4124,0.884108333333334,6.52
0.0161506540675288,601.3866,0.98842783333333,6.52
0.219597204987875,653.3995,0.653386999999998,6.52
0.0233919529364455,798.4948,1.27769783333333,6.52
0.0156405641178885,814.4688,1.48310033333333,6.52
0.248183384422259,319.3113,1.24171066666667,6.53
0.00331765367484263,358.3466,3.25321033333333,6.53
0.442939704278469,381.3347,-0.775653166666667,6.53
0.601199485429936,431.3141,-0.541534499999998,6.53
0.239675032306283,436.4129,-0.545146833333335,6.53
0.828418376693011,444.4056,0.2880875,6.53
0.106823414892354,478.1779,0.4551395,6.53
7.6676099955828e-06,564.4392,3.5432945,6.53
0.0419470173287672,712.5858,2.0582625,6.53
0.654139185144525,441.2978,-0.212318,6.54
0.896795304214264,449.3391,-0.0562323333333334,6.54
0.159828584011806,479.3489,0.740946666666667,6.54
0.0677047969003779,321.3146,1.87558316666667,6.55
0.0605596292244514,356.3517,1.6826075,6.55
0.119308095488559,411.3624,-0.684221333333334,6.55
0.544691150931648,427.3573,0.245966333333331,6.55
0.877705816554177,439.3554,-0.0836153333333355,6.55
0.318756220785363,444.3835,1.23206066666667,6.55
0.651282316105957,455.3289,0.227150666666666,6.55
0.0435184501364517,460.3633,0.911388333333333,6.55
0.411478483823369,465.3131,0.525392000000001,6.55
0.0188468583006457,469.3643,-1.295577,6.55
0.227406630911075,567.4197,-0.649026666666668,6.55
0.600473481402289,635.5014,-0.285927833333334,6.55
0.0675800998349434,767.5819,1.3145985,6.55
0.0330137293441505,784.6086,-0.943030166666669,6.55
0.0894495114699367,789.5645,1.17308433333333,6.55
0.428735304812064,1025.764,-0.772826833333334,6.55
0.394010782814439,214.1746,0.477988166666666,6.56
0.0189385056632896,255.2107,1.09056633333333,6.56
0.276318659578251,339.3257,-0.663594666666667,6.56
0.0110180317562871,361.3072,2.50484933333333,6.56
0.0637704536860216,371.1012,0.402003,6.56
0.0715952616173296,377.2811,1.89565666666667,6.56
0.214251871733883,395.3672,0.535425999999999,6.56
0.736331290118005,429.3597,0.252040499999999,6.56
0.462669344130341,445.1193,0.314340999999999,6.56
0.887955421846351,457.2715,0.0834245000000003,6.56
0.0624785301275786,461.3999,-1.07679683333333,6.56
0.0983761096536227,467.3863,-0.724342833333334,6.56
0.0200063298067431,471.3812,-0.841682166666667,6.56
0.0546902688824807,483.3602,-1.02885816666667,6.56
0.0110166421969061,586.4839,2.21198933333333,6.56
0.0231871838632072,597.4126,0.940238666666667,6.56
0.0439875744392963,610.4314,1.08044716666666,6.56
0.0605997807891022,611.1685,0.770768166666665,6.56
0.145228654371881,628.1946,0.3077545,6.56
0.0677216285070161,637.3689,1.08309833333333,6.56
0.293978535922375,649.1239,0.454456333333333,6.56
0.0175408024033424,665.4002,1.25222883333333,6.56
0.883389747024155,669.2207,0.0726014999999995,6.56
0.346852467893503,733.3871,-0.819218166666668,6.56
0.255517359282329,749.5714,-0.720111,6.56
0.00393558053626922,826.469,2.1908035,6.56
0.576173347261426,223.0632,0.170167666666666,6.57
0.00527234904768641,340.3208,-1.206032,6.57
0.85842960574547,350.3417,0.130796833333334,6.57
0.899472208620624,372.3231,0.122094833333332,6.57
0.350981339061962,377.2805,1.077822,6.57
0.838782028088275,388.2977,-0.261233833333334,6.57
0.16767070689106,428.3604,0.797764500000002,6.57
0.0365889217248799,449.2817,-0.671522500000001,6.57
0.654954795357249,483.3823,-0.3870685,6.57
0.00039654514968512,487.3555,-1.1207505,6.57
0.0483146415726125,533.3829,-0.765,6.57
0.0658900212644966,564.4619,-1.34510233333333,6.57
0.238788793412263,568.4573,-0.874795000000002,6.57
0.0161471858678219,573.4129,-1.45909916666667,6.57
0.0436189397216847,589.3865,-1.56930883333333,6.57
0.0588380048353525,592.4573,0.872365833333335,6.57
0.0106807674915166,613.3864,1.0605145,6.57
0.995249854922936,654.3813,0.0096836666666679,6.57
0.173042812134785,786.4933,-0.906777499999999,6.57
0.0171771237817268,810.4947,1.29750733333333,6.57
0.0689783185164386,813.5007,-2.0345985,6.57
0.438764521858654,323.2942,-0.450498166666667,6.58
0.475549148812938,345.2761,-0.427463666666667,6.58
0.138080090154166,381.3126,-0.853967166666667,6.58
0.159512693437675,397.2862,-0.638922166666666,6.58
0.668675229350736,408.3953,0.274028166666665,6.58
0.851539909183716,419.2707,-0.0930963333333343,6.58
0.519090265394745,538.1445,0.325906666666667,6.58
0.937080891717335,551.4258,-0.0569361666666672,6.58
0.378277038434794,607.4124,-0.564786833333334,6.58
0.241903440595816,705.3555,-0.977533833333332,6.58
0.568949698528323,773.3437,-0.561024666666666,6.58
0.663293285364606,361.2497,-0.240194500000001,6.59
0.0135057388367151,435.3447,1.07265883333333,6.59
0.287830335438284,446.3991,0.441913166666667,6.59
0.0102342607091091,451.3188,1.62870083333333,6.59
0.802267508452181,612.5201,0.244888833333334,6.59
0.186027969142688,617.4753,1.20487616666667,6.59
0.403684332677175,353.2677,0.237147333333333,6.6
0.772413262382359,358.3467,-0.130145333333335,6.6
0.794414969503279,376.3575,0.242160666666667,6.6
0.541148016026952,467.3286,0.219362666666666,6.6
0.306232539516873,517.3288,-0.448091666666668,6.6
0.387521907265745,583.4149,-0.593214000000001,6.6
0.0179685699107019,662.5364,1.936792,6.6
0.104248624537722,299.1856,0.669491499999999,6.61
0.0650699234014477,313.2012,0.938210666666668,6.61
0.246752416007469,317.196,0.5054315,6.61
0.0495740882727759,331.2117,0.810399833333332,6.61
0.0240417815092194,345.2276,1.49303066666667,6.61
0.0411033115476935,359.2431,0.776491166666667,6.61
0.740510805984281,379.3182,-0.1532575,6.61
0.865277740641513,395.2924,0.083297,6.61
0.0126200999024156,396.3679,1.17582583333333,6.61
0.00920587392382197,399.347,-2.2965635,6.61
0.542060494385945,400.3775,0.817531166666667,6.61
0.39604225842269,416.3733,-0.521939833333332,6.61
0.0333459733343964,417.3341,1.38634316666667,6.61
0.0390717677428449,421.329,-1.1482525,6.61
0.00737116971612193,431.3889,-1.06616983333333,6.61
0.825667396546111,433.308,0.122234666666666,6.61
0.197878256786074,437.3029,-0.974721833333333,6.61
0.838514055107718,451.3546,-0.0741203333333349,6.61
0.0175408024033424,453.3708,-1.044953,6.61
0.834589847403877,457.3999,0.161023500000001,6.61
0.0187925495160238,469.3446,-1.4438635,6.61
0.900552285294677,666.4521,0.0993790000000003,6.61
0.826522658188812,693.5066,0.287533666666667,6.61
0.0220332762968409,367.357,-1.247165,6.62
0.293913701094823,383.3515,-0.768852666666668,6.62
0.230659991672655,385.3466,-0.178227833333335,6.62
0.118894506699883,395.3532,1.23534866666667,6.62
0.21601339002433,402.3732,-0.473743666666666,6.62
0.0621816838331562,407.3497,-1.08041133333333,6.62
0.121553230782746,425.3391,-0.271756333333334,6.62
0.018627652679486,429.2402,0.545519833333333,6.62
0.445038255995462,441.3131,-0.166090000000001,6.62
0.585225464614614,463.3543,-0.410038500000002,6.62
0.737761283839112,479.3283,0.287988666666666,6.62
0.506297540955646,526.4017,-0.401606166666669,6.62
0.113545688374255,568.1918,0.341819166666665,6.62
0.20362675181392,613.4804,1.0935145,6.62
0.0282272357553045,629.4539,1.5905335,6.62
0.745229475497411,638.4222,-0.0893368333333334,6.62
0.926388735421562,689.4721,0.0754159999999996,6.62
0.849289621781606,689.5553,0.139449666666666,6.62
0.0164879612260763,696.5926,1.477776,6.62
0.809901777120598,362.3414,0.144071166666667,6.63
0.678865951435147,364.3572,0.351110666666667,6.63
0.70362845313543,366.3728,0.484219666666666,6.63
0.246906283290743,381.334,0.611789833333334,6.63
